Gene names,Systematic Name,Full Name,Uniprot ID,Zn Protein?,Zap1 Protein?,Unique sequence coverage [%],Log 2 LFQ intensity WT 0 hr 1,Log 2 LFQ intensity WT 0 hr 2,Log 2 LFQ intensity WT 0 hr 3,Log 2 LFQ intensity WT 0 hr 4,WT 0 CV (%),Log 2 LFQ intensity WT 4 hr 1,Log 2 LFQ intensity WT 4 hr 2,Log 2 LFQ intensity WT 4 hr 3,Log 2 LFQ intensity WT 4 hr 4,CV WT 4 (%),Log 2 LFQ intensity WT 8 hr 1,Log 2 LFQ intensity WT 8 hr 2,Log 2 LFQ intensity WT 8 hr 3,Log 2 LFQ intensity WT 8 hr 4,CV WT 8 (%),Log 2 LFQ intensity WT 12 hr 1,Log 2 LFQ intensity WT 12 hr 2,Log 2 LFQ intensity WT 12 hr 3,Log 2 LFQ intensity WT 12 hr 4,CV WT 12 (%),Log 2 LFQ intensity WT 16 hr 1,Log 2 LFQ intensity WT 16 hr 3,Log 2 LFQ intensity WT 16 hr 4,CV WT 16 (%),Fold Change 4 hrs,p-value 4 hrs,Fold Change 8 hrs,p-value 8 hrs,Fold Change 12 hrs,p-value 12 hrs,Fold Change 16 hrs,p-value 16 hrs,Copy number WT 0 hr 1,Copy number WT 0 hr 2,Copy number WT 0 hr 3,Concentration [nM] WT 0 hr 4,Copy number WT 4 hr 1,Copy number WT 4 hr 2,Copy number WT 4 hr 3,Copy number WT 4 hr 4,Copy number WT 8 hr 1,Copy number WT 8 hr 2,Copy number WT 8 hr 3,Copy number WT 8 hr 4,Copy number WT 12 hr 1,Copy number WT 12 hr 2,Copy number WT 12 hr 3,Copy number WT 12 hr 4,Copy number WT 16 hr 1,Copy number WT 16 hr 3,Copy number WT 16 hr 4,Average Copy Number 0 hr,Average Copy Number 4 hr,Average Copy Number 8 hr,Average Copy Number 12 hr,Average Copy Number 16 hr,,
GPD2,YOL059W,"Glycerol-3-phosphate dehydrogenase [NAD(+)] 2, mitochondrial",P41911,No,No,61.1,30.48241153,30.60018768,30.23386477,30.45669782,10.32217319,30.78565775,30.9511593,31.02214417,31.02300396,7.515235745,31.11700155,30.96216674,31.14892047,31.10929954,5.62383408,31.088726,31.22026165,31.19624574,31.27208633,5.277930421,30.9664363,31.08252166,31.13766718,5.994887504,0.502200843,0.001825818,0.641056626,0.000321574,0.751039479,0.000121999,0.618917932,0.001595482,13571,14725,11423,903,16745,18781,19728,19740,21069,18925,21540,20957,20660,22632,22258,23460,18981,20571,21373,10156,18748,20622,22252,20308,,
GPD1,YDL022W,Glycerol-3-phosphate dehydrogenase [NAD(+)] 1,Q00055,No,No,64.7,31.14819319,31.52901594,31.22549997,31.34641233,11.73269765,32.32793252,32.59574916,32.50994126,32.63014302,9.085686124,32.58703221,32.36225632,32.48181032,32.61445345,7.816644883,32.39626746,32.33718872,32.41842872,32.5140399,5.141507224,32.19104704,32.43290819,32.31761965,8.36160389,1.203661134,2.94952E-05,1.19910772,2.14219E-05,1.104200844,1.87325E-05,1.001577935,0.000320088,24820,32318,26187,1928,56227,67696,63787,69329,67288,57581,62555,68580,58954,56589,59867,63969,51137,60471,55826,21313,64260,64001,59845,55811,,
GPB1,YOR371C,Guanine nucleotide-binding protein subunit beta 1,Q08886,No,No,11,,,,,,,,,,,,,,,,,,,,,26.13182965,,,,,,,,,,,,,,,,,,,,,,,,,,,,326,,,,,,,326,,
GPA2,YER020W,Guanine nucleotide-binding protein alpha-2 subunit,P10823,No,No,46.8,26.10683367,24.76724005,26.29605346,25.75299818,39.15693181,27.09244843,26.49698296,26.41681827,25.95220411,33.34983217,27.32508774,27.47351699,27.39091821,26.6517102,22.94094075,27.47992812,27.49708959,27.16144485,27.344858,10.44848576,27.8416416,27.66898494,28.2312803,20.54538574,0.758832104,0.115843146,1.479526949,0.008944199,1.640048801,0.003331984,2.183187608,0.003693454,640,253,730,34,1268,839,794,575,1490,1652,1560,934,1659,1679,1330,1511,2132,1891,2793,414,869,1409,1545,2272,,
GOS1,YHL031C,Golgi SNAP receptor complex member 1,P38736,No,No,70.9,25.97949951,26.23897888,26.13608103,,8.964780815,27.07704224,27.01062661,27.0950673,26.88739281,6.386588595,26.87244005,27.30565168,27.2521435,27.03075856,13.66543726,26.90472061,26.95460209,27.14121688,26.81237652,9.808722195,27.09567098,27.09577157,27.26463445,6.88622571,0.89934577,0.000124108,0.997061975,0.00070515,0.835042552,0.000472009,1.033839195,0.000390551,1165,1394,1298,,2493,2381,2524,2186,2163,2921,2814,2414,2212,2290,2606,2075,2525,2525,2839,1286,2396,2578,2296,2630,,
GOR1,YNL274C,Glyoxylate reductase 1,P53839,No,No,64,28.34244387,28.24585724,27.69524571,28.06213913,18.64128868,29.2554565,29.39355952,29.25606418,29.41405387,5.952233827,29.51868974,29.1514389,29.48696296,29.49619443,11.4027515,29.01345141,29.04887401,29.22618932,29.15916045,6.836713469,28.72660167,28.8251128,28.85658885,4.650282381,1.243362029,0.000161375,1.326900019,0.000214637,1.025497307,0.00049842,0.716346289,0.00879677,3919,3665,2502,219,7379,8120,7382,8236,8856,6866,8663,8719,6239,6394,7231,6902,5114,5476,5597,2576,7779,8276,6692,5396,,
GON7,YJL184W,EKC/KEOPS complex subunit GON7,P46984,No,No,56.1,27.5020315,27.7871223,27.95338139,27.86118206,12.90389722,27.80961948,27.80753289,27.59227761,28.13227104,15.83435573,28.05506923,27.97262533,27.65451268,27.68465157,13.99818359,27.76875495,27.70543306,27.90437608,27.94296357,7.721700048,27.21872685,27.51284449,27.32937153,10.40845657,0.059495941,0.701472389,0.065785391,0.655743186,0.054452604,0.645087654,-0.422281692,0.026553783,6246,7611,8541,543,7731,7720,6650,9668,9165,8656,6943,7089,7515,7192,8256,8480,5133,6293,5542,5735,7942,7963,7861,5656,,
GNP1,YDR508C,High-affinity glutamine permease,P48813,No,No,19.6,28.38232619,28.77096134,27.57693879,28.09189383,33.57373375,27.40786924,27.41304512,26.79066846,26.52275428,29.80362066,26.9875017,26.83460684,27.21678582,25.71492045,37.31092545,26.69736849,25.59627895,26.90861948,27.44466448,46.40793313,26.7390523,26.27002864,26.59804114,16.11676351,-1.171945763,0.01318572,-1.517076339,0.010973592,-1.543797192,0.015683646,-1.669822681,0.003390736,2126,2783,1216,118,1082,1086,705,586,808,727,948,335,661,308,765,1110,680,492,617,1561,865,704,711,596,,
GND2,YGR256W,"6-phosphogluconate dehydrogenase, decarboxylating 2",P53319,No,No,3.7,,,,,,,,,,,,,,,,,,,,,24.02106672,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,,,,,,,141,,
GND1,YHR183W,"6-phosphogluconate dehydrogenase, decarboxylating 1",P38720,No,No,66.1,34.59033792,34.67666511,34.6271775,34.55773389,3.551629686,33.89446457,34.24636421,34.15209805,34.15126651,10.07047021,34.11822449,33.96180463,34.14474875,34.0303409,5.762628962,33.97322772,33.95254851,33.98065133,34.0423781,2.705029894,33.71712321,33.71671448,33.67039973,1.851587866,-0.501930269,0.000750065,-0.549198913,3.02649E-05,-0.625777189,1.16352E-06,-0.911566132,1.14236E-06,215986,229304,221572,14300,133336,170168,159405,159313,155706,139707,158595,146504,140818,138813,141544,147731,117913,117880,114155,170291,155556,150128,142227,116649,,
GNA1,YFL017C,Glucosamine 6-phosphate N-acetyltransferase,P43577,No,No,69.2,26.49612965,26.7679977,26.63062041,26.71437026,8.068686979,26.53503172,27.50975254,27.12524176,27.29824049,26.43169796,27.06630291,27.14209381,27.38607351,27.22333787,9.671305825,27.26660156,27.38549763,27.49335292,27.93027182,21.39327302,27.0403021,27.61876926,27.6349877,21.71509737,0.464787121,0.076527293,0.552172516,0.000886336,0.866651475,0.001456552,0.779073515,0.007177811,2334,2817,2562,184,2397,4711,3609,4069,3465,3651,4324,3863,3981,4323,4658,6306,3403,5081,5139,1974,3697,3826,4817,4541,,
GLY1,YEL046C,Low specificity L-threonine aldolase,P37303,No,No,65.1,31.03472522,31.13809459,31.350001,31.08998892,9.877230357,30.61157639,31.06554558,30.88983127,30.91263632,12.68804476,30.2190501,30.1111045,30.0875252,30.09055687,4.397171083,29.82951988,29.85664821,30.05063937,30.12472428,10.06679701,30.04791253,30.1185494,29.9542138,5.689122716,-0.283305041,0.051740135,-1.026143263,9.93072E-06,-1.187819493,2.15068E-05,-1.112977185,6.37582E-05,22971,24678,28582,1616,17132,23467,20776,21107,13051,12110,11914,11939,9963,10152,11613,12225,11591,12173,10862,19462,20621,12253,10988,11542,,
GLT1,YDL171C,Glutamate synthase [NADH],Q12680,No,No,29.1,29.52794471,30.50824186,29.83591718,29.80501268,31.35442124,25.73208025,25.04626874,25.58313695,25.02254899,25.16045717,26.02483294,25.11259159,25.61927317,24.41118718,44.36776255,25.63444771,23.95411393,25.68693689,25.22306162,43.05255543,,,,,-4.573270375,3.13793E-06,-4.627307888,2.71195E-05,-4.79463907,4.25209E-05,,,1454,2868,1799,119,105,65,94,64,128,68,97,42,98,31,101,74,,,,1560,82,84,76,,,
GLR1,YPL091W,Glutathione reductase,P41921-2,No,No,82.9,30.75907006,31.20536417,31.22486777,30.92443611,15.33181958,31.13338619,31.33025883,31.19782806,31.11476971,6.90480731,31.11570006,31.21048259,31.17289634,31.17557555,2.704614445,31.08518393,31.21146929,31.14594841,31.1519469,3.576388302,31.05031502,31.23369338,31.17599187,6.42354507,0.165626165,0.227039887,0.140229106,0.267345066,0.1202026,0.339741696,0.124898893,0.416841778,15752,21463,21755,1196,20419,23404,21351,20157,20170,21539,20986,21025,19748,21554,20597,20683,19276,21889,21031,15042,21333,20930,20645,20732,,
GLN1,YPR035W,Glutamine synthetase,P32288,No,No,74.3,32.36700444,32.38648471,32.50677688,32.4352701,4.358760974,31.54250112,31.80938949,31.67581377,31.77733302,8.169831269,31.78978274,31.7566466,31.71124689,31.75910976,2.234448661,32.00754903,32.09263745,32.0464496,32.22796862,6.795953138,32.24104492,32.25605855,32.22219225,1.175428982,-0.722624682,3.98153E-05,-0.669687535,1.33836E-06,-0.330232859,0.001183816,-0.18411879,0.004560445,59295,60101,65327,4210,33482,40286,36724,39401,39742,38840,37637,38906,46218,49026,47481,53847,54337,54906,53632,47233,37473,38781,49143,54292,,
GLK1,YCL040W,Glucokinase-1,P17709,No,No,77.2,31.76915708,31.89164292,31.67396222,31.4275235,13.22891101,33.4024816,33.64302046,33.70016645,33.7068702,9.490518784,33.58172278,33.63558025,33.60211418,33.55247567,2.425131391,33.46574984,33.5367008,33.46745142,33.51770466,2.487861661,33.40831477,33.53646923,33.47773957,4.437333101,1.922563242,4.07832E-06,1.902401787,1.35509E-06,1.806330248,1.84925E-06,1.78360309,2.53765E-05,29549,32167,27662,1579,91668,108300,112676,113201,103795,107743,105272,101712,95778,100606,95891,99290,92039,100589,96577,22739,106461,104630,97891,96402,,
GLE2,YER107C,Nucleoporin GLE2,P40066,No,No,46.3,26.65512713,26.42366209,26.38449341,26.63699361,9.726247789,27.02295106,,26.35223623,26.65799111,23.35016016,,,26.48417619,27.14248339,31.71712287,26.40187766,26.77228356,26.86325163,26.47178187,15.54040761,26.74740014,27.26123038,26.76711373,21.19397697,0.152657073,0.440656361,0.288260728,0.273978128,0.102229617,0.470179531,0.400179024,0.058061141,1166,993,967,78,1505,,945,1168,,,1036,1635,978,1265,1347,1027,1243,1775,1260,801,1206,1335,1154,1426,,
GLE1,YDL207W,Nucleoporin GLE1,Q12315,No,No,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GLC8,YMR311C,Protein GLC8,P41818,No,No,57.2,28.20792565,28.54756596,28.81576962,28.24540393,20.3088729,28.78945628,28.72705631,28.98533158,28.54078425,12.72480359,29.13087283,29.139559,29.39839958,29.2429309,8.838859793,29.22156437,28.89741056,28.92005445,28.96908807,10.81764002,28.68719059,28.63384517,28.72087397,3.031242378,0.306490816,0.120449394,0.77377429,0.002512677,0.547863071,0.014404872,0.226470286,0.240154918,5202,6583,7927,362,7784,7455,8916,6552,9862,9922,11872,10659,10502,8389,8522,8816,7251,6988,7423,5018,7677,10579,9057,7221,,
GLC3,YEL011W,"1,4-alpha-glucan-branching enzyme",P32775,No,No,45.6,26.6719565,,27.30539076,,30.55713299,28.82920229,28.86808873,28.72250347,28.87584139,4.801246427,28.92311876,28.72071092,29.15940108,29.21222336,15.29664876,28.60703169,28.61757878,28.95620961,28.87384847,12.36707535,28.65040964,28.91604399,28.73153009,9.581569698,1.835235343,0.000799152,2.015189902,0.001449224,1.774993507,0.001658767,1.777320947,0.006193908,589,,914,,2629,2701,2441,2715,2806,2438,3305,3428,2254,2270,2871,2711,2322,2792,2457,752,2621,2994,2526,2524,,
GIR2,YDR152W,Protein GIR2,Q03768,No,No,35.5,26.40514445,26.08652841,26.46516306,26.66030541,15.98852279,25.6869636,26.79587855,26.23841407,25.6040222,40.32242401,26.80882202,26.3567425,26.35120858,26.18317406,19.78075507,27.10139338,27.51344702,26.82578003,26.94670481,21.99145885,26.85126618,27.00678028,27.50831743,24.8359724,-0.322965731,0.324858249,0.020701457,0.911889046,0.692545977,0.011131137,0.717835965,0.021519472,1280,1027,1335,103,778,1679,1141,735,1694,1238,1233,1098,2075,2761,1714,1864,1744,1943,2751,936,1083,1316,2103,2146,,
GIP4,YAL031C,GLC7-interacting protein 4,P39732,No,No,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIP3,YPL137C,GLC7-interacting protein 3,Q03016,No,No,11.4,26.33630142,26.16430606,26.43023431,,9.215542427,,,,,,25.8435477,25.83325609,26.45887354,26.01775788,21.79227469,25.97132112,26.03258825,26.31423582,26.15597549,10.67648301,26.00157141,26.05127749,26.01631319,1.775255952,,,-0.271921796,0.201744256,-0.191750428,0.14393584,-0.287226569,0.022266844,269,239,287,,,,,,191,190,293,216,209,218,265,237,213,221,215,265,,222,232,216,,
GIN4,YDR507C,Serine/threonine-protein kinase GIN4,Q12263,No,No,21.5,28.36390167,28.67566237,28.09486602,28.19145304,18.39297695,,,28.28118154,28.44316311,7.930857931,,28.53021664,28.60448887,28.72357794,6.80824235,27.90712998,28.52211819,28.28854866,28.76727163,24.47892428,28.33009851,28.46298902,28.63114102,10.50590129,0.030701551,0.884048062,0.287957041,0.128105665,0.039796339,0.864258184,0.143272077,0.431552687,1189,1476,987,71,,,1123,1257,,1335,1405,1526,867,1327,1129,1573,1162,1274,1431,931,1190,1422,1224,1289,,
GIM5,YML094W,Prefoldin subunit 5,Q04493,No,No,81.6,27.70272786,27.89873718,28.205504,27.96157351,14.52746345,27.58928002,27.45552251,28.04421658,27.81035521,18.1783141,27.34528111,27.54170755,27.65109429,26.97037784,19.54396867,27.15846238,27.55332743,27.23644462,27.6345031,16.09625173,27.91010744,27.8321939,27.39607348,18.13478077,-0.21729206,0.2374832,-0.565020439,0.021001237,-0.546451257,0.012820984,-0.229344033,0.262142084,5321,6095,7539,431,4918,4483,6742,5733,4153,4759,5134,3203,3649,4797,3851,5075,6143,5820,4302,4847,5469,4312,4343,5422,,
GIM4,YEL003W,Prefoldin subunit 2,P40005,No,No,70.3,27.72051524,27.89035326,28.04181696,27.54465815,14.76373157,27.7365385,28.18281426,27.94240434,28.18881496,14.58224613,27.86673362,27.89093303,28.14501306,28.0675856,9.425640072,27.66309126,27.79104124,27.71187867,27.78344251,4.205522277,27.14792642,27.38244988,27.39974456,9.46587721,0.213307115,0.211574259,0.193230426,0.178607328,-0.061972481,0.598606089,-0.48929561,0.01929296,7610,8560,9508,456,7695,10484,8875,10528,8421,8564,10213,9679,7313,7991,7564,7949,5117,6020,6093,6533,9395,9219,7704,5743,,
GIM3,YNL153C,Prefoldin subunit 4,P53900,No,No,46.5,27.30990678,27.53586233,27.09657603,27.1131681,14.68170351,27.33773105,27.19788663,27.03202066,27.33747586,9.806140428,27.42029244,25.78681082,27.264366,27.50809071,41.32486871,27.11931653,27.75957808,27.5238761,27.57398134,17.6799305,27.22066527,27.38821047,27.43515583,7.666088276,-0.037599761,0.775234304,-0.268988321,0.544293891,0.230309699,0.223224248,0.084132211,0.555565738,4900,5731,4227,290,4996,4534,4042,4995,5290,1705,4748,5622,4294,6693,5684,5885,4606,5174,5345,3787,4642,4341,5639,5042,,
GID8,YMR135C,Glucose-induced degradation protein 8,P40208,No,No,24.2,27.6183492,,,,,29.21523574,29.29502441,28.39803255,28.96559716,25.29508992,28.81589175,,29.31099026,29.20050818,17.18639932,,,,29.19140597,,27.99787307,28.44561191,28.2128959,15.52189499,1.350123259,,1.490780857,,1.573056766,,0.600444421,,1781,,,,5387,5693,3057,4531,4084,,5756,5332,,,,5299,2317,3160,2689,1781,4667,5058,5299,2722,,
GID7,YCL039W,Glucose-induced degradation protein 7,P25569,No,No,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GGC1,YDL198C,Mitochondrial GTP/GDP carrier protein 1,P38988,No,No,77.3,31.23157786,31.02650396,31.18482515,30.80408955,12.91476828,30.17569451,30.58513023,30.37326783,30.265283,12.53608599,30.29384119,30.29329307,30.64409557,30.48778721,11.9727612,30.4666495,30.59708215,30.60611396,30.72712125,7.358284495,30.38966754,30.57217504,30.52243627,6.449882726,-0.71190524,0.001592406,-0.631994873,0.002657409,-0.462507417,0.005693712,-0.566989515,0.0057657,33940,29442,32857,1709,16325,21682,18721,17371,17718,17711,22587,20268,19973,21863,22000,23925,18935,21489,20760,24487,18525,19571,21940,20395,,
GGA2,YHR108W,ADP-ribosylation factor-binding protein GGA2,P38817,No,No,45.8,29.64994732,29.91612944,29.85863538,29.81177961,7.736853196,29.57891906,30.00061548,29.93915654,29.87900096,12.28580982,29.99401952,29.76244817,29.74949555,29.87221986,8.02156965,29.94349464,29.8438891,30.00343311,29.86696938,5.088867678,29.68744091,29.71885083,29.75318313,2.280206593,0.040300074,0.725770903,0.035422839,0.676026203,0.105323621,0.171567771,-0.089297979,0.255171429,5853,7039,6764,443,5572,7464,7153,6860,7430,6328,6271,6828,7174,6696,7478,6803,6007,6140,6287,5025,6762,6714,7038,6145,,
GGA1,YDR358W,ADP-ribosylation factor-binding protein GGA1,Q06336,No,No,68.8,26.19151893,28.08896604,26.90035054,,67.27158378,27.81133559,28.36873804,28.24072656,28.12922759,15.79012774,28.76787145,28.67502295,28.70872524,28.70612504,2.706263876,28.89942884,28.85854646,28.58139955,28.92479004,10.44504417,29.22237078,29.20141992,28.71522166,18.64279836,1.077228443,0.076643055,1.654157668,0.016089924,1.755762721,0.013777882,1.986058949,0.026360936,550,2048,899,,1690,2487,2276,2106,3279,3075,3148,3142,3592,3492,2882,3656,4494,4429,3162,1166,2140,3161,3405,4028,,
GFD1,YMR255W,mRNA transport factor GFD1,Q04839,No,No,17.6,,,29.65965914,28.52649028,52.85032769,28.94145316,,,,,,,,,,,,,,,,,,,-0.151621555,,,,,,,,,,17578,543,10685,,,,,,,,,,,,,,,9060,10685,,,,,
GFA1,YKL104C,Glutamine--fructose-6-phosphate aminotransferase [isomerizing],P14742,No,No,67.1,31.37642817,31.4285721,31.35489462,31.09735492,9.79070447,31.53083056,31.90012737,31.91299314,31.88834401,12.00245452,31.90741654,31.57420697,32.016543,32.01045322,13.5314627,31.86754389,31.82483217,31.9648539,32.01538028,6.05983242,31.70487265,32.03200095,31.91741051,11.29841008,0.493761322,0.005892719,0.562842481,0.004522266,0.603840111,0.000413771,0.570448917,0.004855998,15571,16144,15340,869,17329,22385,22585,22203,22498,17858,24266,24164,21885,21247,23412,24246,19551,24527,22655,11981,21126,22197,22698,22244,,
GET4,YOR164C,Golgi to ER traffic protein 4,Q12125,No,No,38.8,29.03046917,29.0870446,29.41713628,28.7693857,18.7450087,28.83162024,29.41118718,29.20652904,29.39149193,17.38240014,29.35680546,29.51960854,29.23066208,29.25191785,9.372455777,29.19105292,29.24823477,29.2156292,29.43805468,8.04738463,28.94061336,29.25822276,28.8922077,14.24716479,0.134198162,0.504577014,0.263739548,0.126190919,0.197233957,0.221141166,-0.045660998,0.814333864,6757,7028,8834,382,5887,8798,7634,8679,8472,9485,7763,7878,7553,7858,7683,8963,6349,7913,6140,5750,7750,8400,8014,6801,,
GET2,YER083C,Golgi to ER traffic protein 2,P40056,No,No,38.6,27.74014669,28.34303719,27.77303857,27.75117289,22.37058167,28.28294955,28.25790817,28.01025312,28.20662219,8.26492673,28.70823189,28.53697401,28.77275549,28.57470323,7.705181188,28.7296515,28.66319308,28.83969094,28.95379766,8.916970391,28.63630223,28.67060655,28.409691,9.552533774,0.287584422,0.121759402,0.746317319,0.003178116,0.894734459,0.001411304,0.670351094,0.015850826,3183,4834,3256,217,4637,4557,3838,4398,6226,5529,6511,5676,6319,6035,6820,7382,5923,6066,5062,2872,4357,5986,6639,5684,,
GET1,YGL020C,Golgi to ER traffic protein 1,P53192,No,No,23.8,27.27755034,27.56238172,27.0349613,,18.35343284,27.81976386,27.64141059,28.17797666,27.67296814,18.04994505,27.78998479,27.39149193,27.80667283,27.47715089,14.63040405,27.70233156,28.0215751,27.77931499,27.71430474,10.74984784,27.42774327,27.77931499,27.80384329,13.93453557,0.536398692,0.039238447,0.324693993,0.12999602,0.512750478,0.021245083,0.378669397,0.123976742,2685,3271,2269,,3910,3455,5012,3531,3830,2905,3874,3083,3604,4497,3802,3634,2979,3802,3867,2742,3977,3423,3884,3549,,
GEM1,YAL048C,Mitochondrial Rho GTPase 1,P39722,No,No,13.6,,,,,,,,,,,,,,,,,,,,,26.29089646,26.25322613,26.14870233,5.050773377,,,,,,,,,,,,,,,,,,,,,,,,,488,476,443,,,,,469,,
GEF1,YJR040W,Anion/proton exchange transporter GEF1;GEF1 N-terminal;GEF1 C-terminal,P37020,No,No,11.4,,,,,,,,,,,,,,,,,,,,,24.62114729,,25.02550897,19.69020784,,,,,,,,,,,,,,,,,,,,,,,,,132,,174,,,,,153,,
GEA2,YEL022W,ARF guanine-nucleotide exchange factor 2,P39993,No,No,19.7,27.50824186,27.06476217,27.44971025,27.70054682,17.58349095,26.98054579,27.72175413,27.71724989,27.67996271,21.98419271,27.54649922,28.00619174,27.68016398,27.77133924,13.71511614,27.52050802,27.27115138,27.2315092,27.38475688,9.14268267,27.9454216,27.54436336,27.21141126,25.55998198,0.094062857,0.690863106,0.32023327,0.099823903,-0.078833904,0.613919524,0.136250134,0.590937742,515,379,495,40,357,597,595,580,529,728,580,618,520,437,425,473,698,528,419,357,533,614,464,548,,
GEA1,YJR031C,ARF guanine-nucleotide exchange factor 1,P47102,No,No,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GDI1,YER136W,Rab GDP-dissociation inhibitor,P39958,No,No,92,30.57776724,30.26416463,30.3699446,30.3656755,9.360062123,30.577227,30.85348387,30.92641696,30.87312976,10.32931126,30.95968183,30.80208741,30.94377407,30.91605824,4.834452138,30.87430298,30.90433301,30.81214697,31.03642937,6.662286019,30.75748137,31.1706897,30.93248405,14.49295911,0.413176409,0.006813064,0.511012397,0.000484537,0.512415092,0.000731851,0.559163717,0.006981822,13993,11259,12116,818,13988,16940,17818,17172,18234,16347,18034,17690,17186,17547,16461,19230,15849,21105,17893,9546,16479,17576,17606,18282,,
GDH3,YAL062W,NADP-specific glutamate dehydrogenase 2,P39708,No,No,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GDH2,YDL215C,NAD-specific glutamate dehydrogenase,P33327,No,No,9.2,,,,,,,,26.42862201,,,,,,,,,,,,,26.45038693,26.67546048,26.50092294,8.331156875,,,,,,,,,,,,,,,325,,,,,,,,,,330,385,342,,325,,,352,,
GDH1,YOR375C,NADP-specific glutamate dehydrogenase 1,P07262,No,No,74.7,33.47544623,33.53171379,33.18013365,33.28140266,11.30160148,32.81011767,33.3086435,33.20754753,33.24061853,14.4931787,33.26821459,32.98185939,33.05036368,33.01576242,9.292400369,32.86472438,32.9304234,32.96463016,32.96849768,3.292867422,32.92570983,32.94808091,32.97221789,1.612674392,-0.22544227,0.156870414,-0.28812406,0.033046921,-0.435105173,0.002267472,-0.418504537,0.007915537,107721,112006,87782,6377,67923,95960,89466,91540,93308,76510,80231,78329,70543,73830,75602,75805,73589,74739,76000,78472,86222,82094,73945,74776,,
GDE1,YPL110C,Glycerophosphodiester phosphodiesterase GDE1,Q02979,No,No,18.8,25.74036547,26.36587987,25.6686063,26.33485334,25.48218679,26.41133267,26.70530122,26.24983117,26.08490779,18.78999367,26.73311527,27.17816667,26.80538177,26.95548922,14.00055904,26.78281789,26.7222103,25.81382033,26.16520742,30.4393829,25.51463629,25.93310062,26.03707904,18.17982141,0.335416971,0.193521089,0.890611991,0.005602438,0.343587741,0.292838429,-0.19915426,0.476006837,182,280,173,19,289,354,259,231,361,492,380,422,374,359,191,244,155,208,223,163,283,414,292,195,,
GDB1,YPR184W,"Glycogen debranching enzyme;4-alpha-glucanotransferase;Amylo-alpha-1,6-glucosidase",Q06625,No,No,27,,28.02332129,,,,27.74104733,28.41679411,28.46088199,28.3501802,20.73977304,28.52704985,28.49861198,28.78465975,28.58262026,9.258664909,28.44245139,28.26700359,28.09340588,28.38615576,10.43958546,27.58240492,28.34299482,28.01211965,25.7667924,0.218904618,,0.574914174,,0.273932866,,-0.044148161,,,697,,,573,916,944,874,988,969,1182,1027,932,825,732,896,514,870,692,697,827,1042,846,692,,
