"","orf_name","min_peps","min_prob","GENENAME","ENTREZID","ENSEMBL","DESCRIPTION","min_crap_expt","status","pma_int","band"
"1558","YOR117W",1,90,"RPT5","854284","YOR117W","ATPase of the 19S regulatory particle of the 26S proteasome; one of six ATPases of the regulatory particle; involved in the degradation of ubiquitinated substrates; recruited to the GAL1-10 promoter region upon induction of transcription; similar to human TBP1",11,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"1559","YOR117W",1,90,"RPT5","854284","YOR117W","ATPase of the 19S regulatory particle of the 26S proteasome; one of six ATPases of the regulatory particle; involved in the degradation of ubiquitinated substrates; recruited to the GAL1-10 promoter region upon induction of transcription; similar to human TBP1",13,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"1560","YOR117W",1,90,"RPT5","854284","YOR117W","ATPase of the 19S regulatory particle of the 26S proteasome; one of six ATPases of the regulatory particle; involved in the degradation of ubiquitinated substrates; recruited to the GAL1-10 promoter region upon induction of transcription; similar to human TBP1",9,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"1561","YOR117W",1,90,"RPT5","854284","YOR117W","ATPase of the 19S regulatory particle of the 26S proteasome; one of six ATPases of the regulatory particle; involved in the degradation of ubiquitinated substrates; recruited to the GAL1-10 promoter region upon induction of transcription; similar to human TBP1",15,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"1562","YOR117W",1,90,"RPT5","854284","YOR117W","ATPase of the 19S regulatory particle of the 26S proteasome; one of six ATPases of the regulatory particle; involved in the degradation of ubiquitinated substrates; recruited to the GAL1-10 promoter region upon induction of transcription; similar to human TBP1",7,"Interaction Data Present","Not A PMA1 Interactor","AFO05"
"1563","YOR136W",1,80,"IDH2","854303","YOR136W","Subunit of mitochondrial NAD(+)-dependent isocitrate dehydrogenase; complex catalyzes the oxidation of isocitrate to alpha-ketoglutarate in the TCA cycle; phosphorylated",15,"Interaction Data Present","Not A PMA1 Interactor","AFO06"
"1564","YOR136W",1,80,"IDH2","854303","YOR136W","Subunit of mitochondrial NAD(+)-dependent isocitrate dehydrogenase; complex catalyzes the oxidation of isocitrate to alpha-ketoglutarate in the TCA cycle; phosphorylated",9,"Interaction Data Present","Not A PMA1 Interactor","AFO06"
"1565","YOR136W",1,80,"IDH2","854303","YOR136W","Subunit of mitochondrial NAD(+)-dependent isocitrate dehydrogenase; complex catalyzes the oxidation of isocitrate to alpha-ketoglutarate in the TCA cycle; phosphorylated",11,"Interaction Data Present","Not A PMA1 Interactor","AFO06"
"1566","YOR136W",1,80,"IDH2","854303","YOR136W","Subunit of mitochondrial NAD(+)-dependent isocitrate dehydrogenase; complex catalyzes the oxidation of isocitrate to alpha-ketoglutarate in the TCA cycle; phosphorylated",5,"Interaction Data Present","Not A PMA1 Interactor","AFO06"
"1567","YOR136W",1,80,"IDH2","854303","YOR136W","Subunit of mitochondrial NAD(+)-dependent isocitrate dehydrogenase; complex catalyzes the oxidation of isocitrate to alpha-ketoglutarate in the TCA cycle; phosphorylated",7,"Interaction Data Present","Not A PMA1 Interactor","AFO06"
"1568","YOR136W",1,80,"IDH2","854303","YOR136W","Subunit of mitochondrial NAD(+)-dependent isocitrate dehydrogenase; complex catalyzes the oxidation of isocitrate to alpha-ketoglutarate in the TCA cycle; phosphorylated",13,"Interaction Data Present","Not A PMA1 Interactor","AFO06"
"1569","YOR136W",1,90,"IDH2","854303","YOR136W","Subunit of mitochondrial NAD(+)-dependent isocitrate dehydrogenase; complex catalyzes the oxidation of isocitrate to alpha-ketoglutarate in the TCA cycle; phosphorylated",9,"Interaction Data Present","Not A PMA1 Interactor","AFO06"
"1570","YOR136W",1,90,"IDH2","854303","YOR136W","Subunit of mitochondrial NAD(+)-dependent isocitrate dehydrogenase; complex catalyzes the oxidation of isocitrate to alpha-ketoglutarate in the TCA cycle; phosphorylated",5,"Interaction Data Present","Not A PMA1 Interactor","AFO06"
"1571","YOR136W",1,90,"IDH2","854303","YOR136W","Subunit of mitochondrial NAD(+)-dependent isocitrate dehydrogenase; complex catalyzes the oxidation of isocitrate to alpha-ketoglutarate in the TCA cycle; phosphorylated",13,"Interaction Data Present","Not A PMA1 Interactor","AFO06"
"1572","YOR136W",1,90,"IDH2","854303","YOR136W","Subunit of mitochondrial NAD(+)-dependent isocitrate dehydrogenase; complex catalyzes the oxidation of isocitrate to alpha-ketoglutarate in the TCA cycle; phosphorylated",15,"Interaction Data Present","Not A PMA1 Interactor","AFO06"
"1573","YOR136W",1,90,"IDH2","854303","YOR136W","Subunit of mitochondrial NAD(+)-dependent isocitrate dehydrogenase; complex catalyzes the oxidation of isocitrate to alpha-ketoglutarate in the TCA cycle; phosphorylated",11,"Interaction Data Present","Not A PMA1 Interactor","AFO06"
"1574","YOR136W",1,90,"IDH2","854303","YOR136W","Subunit of mitochondrial NAD(+)-dependent isocitrate dehydrogenase; complex catalyzes the oxidation of isocitrate to alpha-ketoglutarate in the TCA cycle; phosphorylated",7,"Interaction Data Present","Not A PMA1 Interactor","AFO06"
"1575","YOR151C",1,80,"RPB2","854322","YOR151C","RNA polymerase II second largest subunit B150; part of central core; similar to bacterial beta subunit",5,"Interaction Data Present","Not A PMA1 Interactor","AFO03"
"1576","YOR151C",1,80,"RPB2","854322","YOR151C","RNA polymerase II second largest subunit B150; part of central core; similar to bacterial beta subunit",13,"Interaction Data Present","Not A PMA1 Interactor","AFO03"
"1577","YOR151C",1,80,"RPB2","854322","YOR151C","RNA polymerase II second largest subunit B150; part of central core; similar to bacterial beta subunit",11,"Interaction Data Present","Not A PMA1 Interactor","AFO03"
"1578","YOR151C",1,80,"RPB2","854322","YOR151C","RNA polymerase II second largest subunit B150; part of central core; similar to bacterial beta subunit",3,"Interaction Data Present","Not A PMA1 Interactor","AFO03"
"1579","YOR151C",1,80,"RPB2","854322","YOR151C","RNA polymerase II second largest subunit B150; part of central core; similar to bacterial beta subunit",9,"Interaction Data Present","Not A PMA1 Interactor","AFO03"
"1580","YOR151C",1,80,"RPB2","854322","YOR151C","RNA polymerase II second largest subunit B150; part of central core; similar to bacterial beta subunit",7,"Interaction Data Present","Not A PMA1 Interactor","AFO03"
"1581","YOR151C",1,80,"RPB2","854322","YOR151C","RNA polymerase II second largest subunit B150; part of central core; similar to bacterial beta subunit",15,"Interaction Data Present","Not A PMA1 Interactor","AFO03"
"1582","YOR151C",1,90,"RPB2","854322","YOR151C","RNA polymerase II second largest subunit B150; part of central core; similar to bacterial beta subunit",3,"Interaction Data Present","Not A PMA1 Interactor","AFO03"
"1583","YOR151C",1,90,"RPB2","854322","YOR151C","RNA polymerase II second largest subunit B150; part of central core; similar to bacterial beta subunit",5,"Interaction Data Present","Not A PMA1 Interactor","AFO03"
"1584","YOR151C",1,90,"RPB2","854322","YOR151C","RNA polymerase II second largest subunit B150; part of central core; similar to bacterial beta subunit",13,"Interaction Data Present","Not A PMA1 Interactor","AFO03"
"1585","YOR151C",1,90,"RPB2","854322","YOR151C","RNA polymerase II second largest subunit B150; part of central core; similar to bacterial beta subunit",11,"Interaction Data Present","Not A PMA1 Interactor","AFO03"
"1586","YOR151C",1,90,"RPB2","854322","YOR151C","RNA polymerase II second largest subunit B150; part of central core; similar to bacterial beta subunit",15,"Interaction Data Present","Not A PMA1 Interactor","AFO03"
"1587","YOR151C",1,90,"RPB2","854322","YOR151C","RNA polymerase II second largest subunit B150; part of central core; similar to bacterial beta subunit",9,"Interaction Data Present","Not A PMA1 Interactor","AFO03"
"1588","YOR151C",1,90,"RPB2","854322","YOR151C","RNA polymerase II second largest subunit B150; part of central core; similar to bacterial beta subunit",7,"Interaction Data Present","Not A PMA1 Interactor","AFO03"
"1589","YOR165W",1,80,"SEY1","854336","YOR165W","Dynamin-like GTPase that mediates homotypic ER fusion; has a role in ER morphology; interacts physically and genetically with Yop1p and Rtn1p; functional ortholog of the human atlastin ATL1, defects in which cause a form of the human disease hereditary spastic paraplegia; homolog of Arabidopsis RHD3",9,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"1590","YOR165W",1,80,"SEY1","854336","YOR165W","Dynamin-like GTPase that mediates homotypic ER fusion; has a role in ER morphology; interacts physically and genetically with Yop1p and Rtn1p; functional ortholog of the human atlastin ATL1, defects in which cause a form of the human disease hereditary spastic paraplegia; homolog of Arabidopsis RHD3",3,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"1591","YOR165W",1,80,"SEY1","854336","YOR165W","Dynamin-like GTPase that mediates homotypic ER fusion; has a role in ER morphology; interacts physically and genetically with Yop1p and Rtn1p; functional ortholog of the human atlastin ATL1, defects in which cause a form of the human disease hereditary spastic paraplegia; homolog of Arabidopsis RHD3",5,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"1592","YOR165W",1,80,"SEY1","854336","YOR165W","Dynamin-like GTPase that mediates homotypic ER fusion; has a role in ER morphology; interacts physically and genetically with Yop1p and Rtn1p; functional ortholog of the human atlastin ATL1, defects in which cause a form of the human disease hereditary spastic paraplegia; homolog of Arabidopsis RHD3",15,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"1593","YOR165W",1,80,"SEY1","854336","YOR165W","Dynamin-like GTPase that mediates homotypic ER fusion; has a role in ER morphology; interacts physically and genetically with Yop1p and Rtn1p; functional ortholog of the human atlastin ATL1, defects in which cause a form of the human disease hereditary spastic paraplegia; homolog of Arabidopsis RHD3",1,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"1594","YOR165W",1,80,"SEY1","854336","YOR165W","Dynamin-like GTPase that mediates homotypic ER fusion; has a role in ER morphology; interacts physically and genetically with Yop1p and Rtn1p; functional ortholog of the human atlastin ATL1, defects in which cause a form of the human disease hereditary spastic paraplegia; homolog of Arabidopsis RHD3",11,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"1595","YOR165W",1,80,"SEY1","854336","YOR165W","Dynamin-like GTPase that mediates homotypic ER fusion; has a role in ER morphology; interacts physically and genetically with Yop1p and Rtn1p; functional ortholog of the human atlastin ATL1, defects in which cause a form of the human disease hereditary spastic paraplegia; homolog of Arabidopsis RHD3",13,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"1596","YOR165W",1,80,"SEY1","854336","YOR165W","Dynamin-like GTPase that mediates homotypic ER fusion; has a role in ER morphology; interacts physically and genetically with Yop1p and Rtn1p; functional ortholog of the human atlastin ATL1, defects in which cause a form of the human disease hereditary spastic paraplegia; homolog of Arabidopsis RHD3",7,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"1597","YOR165W",1,90,"SEY1","854336","YOR165W","Dynamin-like GTPase that mediates homotypic ER fusion; has a role in ER morphology; interacts physically and genetically with Yop1p and Rtn1p; functional ortholog of the human atlastin ATL1, defects in which cause a form of the human disease hereditary spastic paraplegia; homolog of Arabidopsis RHD3",5,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"1598","YOR165W",1,90,"SEY1","854336","YOR165W","Dynamin-like GTPase that mediates homotypic ER fusion; has a role in ER morphology; interacts physically and genetically with Yop1p and Rtn1p; functional ortholog of the human atlastin ATL1, defects in which cause a form of the human disease hereditary spastic paraplegia; homolog of Arabidopsis RHD3",13,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"1599","YOR165W",1,90,"SEY1","854336","YOR165W","Dynamin-like GTPase that mediates homotypic ER fusion; has a role in ER morphology; interacts physically and genetically with Yop1p and Rtn1p; functional ortholog of the human atlastin ATL1, defects in which cause a form of the human disease hereditary spastic paraplegia; homolog of Arabidopsis RHD3",3,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"1600","YOR165W",1,90,"SEY1","854336","YOR165W","Dynamin-like GTPase that mediates homotypic ER fusion; has a role in ER morphology; interacts physically and genetically with Yop1p and Rtn1p; functional ortholog of the human atlastin ATL1, defects in which cause a form of the human disease hereditary spastic paraplegia; homolog of Arabidopsis RHD3",9,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
"1601","YOR165W",1,90,"SEY1","854336","YOR165W","Dynamin-like GTPase that mediates homotypic ER fusion; has a role in ER morphology; interacts physically and genetically with Yop1p and Rtn1p; functional ortholog of the human atlastin ATL1, defects in which cause a form of the human disease hereditary spastic paraplegia; homolog of Arabidopsis RHD3",15,"Interaction Data Present","Not A PMA1 Interactor","AFO04"
