"orf_name","row","column","cor","num_obs","gene1","gene2","SGD","ENTREZID","GENENAME","ENSEMBL","DESCRIPTION"
"YIL160C","chr2_614024","chr9_40191",0.355105055799837,1736,"YBR196C-A","YIL160C","S000001422","854646","POT1","YIL160C","3-ketoacyl-CoA thiolase with broad chain length specificity; cleaves 3-ketoacyl-CoA into acyl-CoA and acetyl-CoA during beta-oxidation of fatty acids"
"YLR339C","chr2_614024","chr12_805784",0.354919112040263,1446,"YBR196C-A","YLR339C","S000004331",NA,NA,NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the essential gene RPP0"
"YLR136C","chr2_614024","chr12_415801",0.354876321942174,1962,"YBR196C-A","YLR136C","S000004126","850827","TIS11","YLR136C","mRNA-binding protein expressed during iron starvation; binds to a sequence element in the 3'-untranslated regions of specific mRNAs to mediate their degradation; involved in iron homeostasis; protein increases in abundance and relative distribution to the nucleus increases upon DNA replication stress; TIS11 has a paralog, CTH1, that arose from the whole genome duplication"
"YNL198C","chr2_614024","chr14_266514",0.353639730867385,1405,"YBR196C-A","YNL198C","S000005142",NA,NA,NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
"YDR461W","chr2_614024","chr4_1385176",0.353596653975392,1633,"YBR196C-A","YDR461W","S000002869","852072","MFA1","YDR461W","Mating pheromone a-factor; made by a cells; interacts with alpha cells to induce cell cycle arrest and other responses leading to mating; biogenesis involves C-terminal modification, N-terminal proteolysis, and export; also encoded by MFA2"
"YLR307C-A","chr2_614024","chr12_746848",0.353462760844704,1288,"YBR196C-A","YLR307C-A","S000028525","1466419",NA,"YLR307C-A","Putative protein of unknown function"
"YPR076W","chr2_614024","chr16_696476",0.353194375361548,691,"YBR196C-A","YPR076W","S000006280",NA,NA,NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
"YKL165C-A","chr2_614024","chr11_135790",0.352386445244545,1189,"YBR196C-A","YKL165C-A","S000007617",NA,NA,NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
"YML133C","chr2_614024","chr13_461",0.350207802295779,1658,"YBR196C-A","YML133C","S000004602","854906",NA,"YML133C","Putative Y' element ATP-dependent helicase; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; YML133C contains an intron"
"YPR204W","chr2_614024","chr16_944603",0.349844433415091,1947,"YBR196C-A","YPR204W","S000006408","856334",NA,"YPR204W","DNA helicase encoded within the telomeric Y' element; Y' -helicase protein 1"
"YMR070W","chr2_614024","chr13_409154",0.349347425281326,1986,"YBR196C-A","YMR070W","S000004674","855092","MOT3","YMR070W","Transcriptional repressor, activator; role in cellular adjustment to osmotic stress including modulation of mating efficiency; involved in repression of subset of hypoxic genes by Rox1p, repression of several DAN/TIR genes during aerobic growth, ergosterol biosynthetic genes in response to hyperosmotic stress; contributes to recruitment of Tup1p-Cyc8p general repressor to promoters; relocalizes to cytosol under hypoxia; forms [MOT3+] prion under anaerobic conditions"
"YOR391C","chr2_614024","chr15_1078545",0.349276934132808,1431,"YBR196C-A","YOR391C","S000005918","854573","HSP33","YOR391C","Possible chaperone and cysteine protease; required for transcriptional reprogramming during the diauxic shift and for survival in stationary phase; similar to E. coli Hsp31 and S. cerevisiae Hsp31p, Hsp32p, and Sno4p; member of the DJ-1/ThiJ/PfpI superfamily, which includes human DJ-1 involved in Parkinson's disease and cancer"
"YGR236C","chr2_614024","chr7_962530",0.3483044568018,1526,"YBR196C-A","YGR236C","S000003468","853151","SPG1","YGR236C","Protein required for high temperature survival during stationary phase; not required for growth on nonfermentable carbon sources; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"
"YPL200W","chr2_614024","chr16_171484",0.348293551118939,891,"YBR196C-A","YPL200W","S000006121","855901","CSM4","YPL200W","Protein required for accurate chromosome segregation during meiosis; involved in meiotic telomere clustering (bouquet formation) and telomere-led rapid prophase movements; functions with meiosis-specific telomere-binding protein Ndj1p; CSM4 has a paralog, MPS2, that arose from the whole genome duplication"
"YPR096C","chr2_614024","chr16_724842",0.347907354331003,1212,"YBR196C-A","YPR096C","S000006300","856211",NA,"YPR096C","Protein of unknown function; may interact with ribosomes, based on co-purification experiments"
"YHR050W-A","chr2_614024","chr8_209475",0.344408033383333,1564,"YBR196C-A","YHR050W-A","S000028832","1466528",NA,"YHR050W-A","Protein of unknown function; identified by expression profiling and mass spectrometry"
"YOR382W","chr2_614024","chr15_1059531",0.344330928200704,1962,"YBR196C-A","YOR382W","S000005909","854564","FIT2","YOR382W","Mannoprotein that is incorporated into the cell wall; incorporated via a glycosylphosphatidylinositol (GPI) anchor; involved in the retention of siderophore-iron in the cell wall "
"YEL053W-A","chr2_614024","chr5_52908",0.343846260966483,1338,"YBR196C-A","YEL053W-A","S000028744",NA,NA,NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified gene RPL12A/YEL054C"
"YDR048C","chr2_614024","chr4_553084",0.342650089916672,536,"YBR196C-A","YDR048C","S000002455",NA,NA,NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps ORF VMS1/YDR049W"
"YPL250W-A","chr2_614024","chr16_75702",0.341463083345056,1247,"YBR196C-A","YPL250W-A","S000028589",NA,NA,NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; almost completely overlaps the verified ORF RPL36B/YPL249C-A; identified by fungal homology and RT-PCR"
"YFL067W","chr2_614024","chr6_836",0.341075931571753,563,"YBR196C-A","YFL067W","S000001827","850477",NA,"YFL067W","Protein of unknown function; down-regulated at low calcium levels; mCherry fusion protein localizes to the vacuole"
"YGL261C","chr2_614024","chr7_6290",0.340761908325645,816,"YBR196C-A","YGL261C","S000003230","852630","PAU11","YAL068C","Putative protein of unknown function; member of the seripauperin multigene family encoded mainly in subtelomeric regions; mRNA expression appears to be regulated by SUT1 and UPC2"
"YGL261C","chr2_614024","chr7_6290",0.340761908325645,816,"YBR196C-A","YGL261C","S000003230","852630","PAU11","YGL261C","Putative protein of unknown function; member of the seripauperin multigene family encoded mainly in subtelomeric regions; mRNA expression appears to be regulated by SUT1 and UPC2"
"YJR120W","chr2_614024","chr10_647126",0.339425175621951,1444,"YBR196C-A","YJR120W","S000003881","853584",NA,"YJR120W","Protein of unknown function; essential for growth under anaerobic conditions; mutation causes decreased expression of ATP2, impaired respiration, defective sterol uptake, and altered levels/localization of ABC transporters Aus1p and Pdr11p"
"YEL069C","chr2_614024","chr5_21537",0.339417523071982,1183,"YBR196C-A","YEL069C","S000000795","856640","HXT13","YEL069C","Putative transmembrane polyol transporter; supports growth on and uptake of mannitol and sorbitol with moderate affinity when overexpressed in a strain deleted for hexose family members; minor hexose transport activity when overexpressed in a similar strain; induced by non-fermentable carbon sources; induced in low glucose, repressed in high glucose; HXT13 has a paralog, HXT17, that arose from a segmental duplication"
"YLL044W","chr2_614024","chr12_48216",0.338946191602383,1177,"YBR196C-A","YLL044W","S000003967",NA,NA,NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; transcription of both YLL044W and the overlapping gene RPL8B is reduced in the gcr1 null mutant"
"YPL280W","chr2_614024","chr16_11887",0.338790562908367,1489,"YBR196C-A","YPL280W","S000006201","855849","HSP32","YPL280W","Possible chaperone and cysteine protease; required for transcriptional reprogramming during the diauxic shift and for survival in stationary phase; similar to E. coli Hsp31 and S. cerevisiae Hsp31p, Hsp33p, and Sno4p; member of the DJ-1/ThiJ/PfpI superfamily, which includes human DJ-1 involved in Parkinson's disease and cancer"
"YDL133C-A","chr2_614024","chr4_221724",0.338744992841795,1964,"YBR196C-A","YDL133C-A","S000002293","851422","RPL41B","YDL133C-A","Ribosomal 60S subunit protein L41B; comprises only 25 amino acids; rpl41a rpl41b double null mutant is viable; homologous to mammalian ribosomal protein L41, no bacterial homolog; RPL41B has a paralog, RPL41A, that arose from the whole genome duplication"
"YDL133C-A","chr2_614024","chr4_221724",0.338744992841795,1964,"YBR196C-A","YDL133C-A","S000002293","851422","RPL41B","YDL184C","Ribosomal 60S subunit protein L41B; comprises only 25 amino acids; rpl41a rpl41b double null mutant is viable; homologous to mammalian ribosomal protein L41, no bacterial homolog; RPL41B has a paralog, RPL41A, that arose from the whole genome duplication"
"YPL275W","chr2_614024","chr16_18369",0.338360548337315,1191,"YBR196C-A","YPL275W","S000006196","855853","FDH2",NA,"NAD(+)-dependent formate dehydrogenase; may protect cells from exogenous formate; YPL275W and YPL276W comprise a continuous open reading frame in some S. cerevisiae strains but not in the genomic reference strain S288C"
"YGL102C","chr2_614024","chr7_311505",0.337414973300087,1560,"YBR196C-A","YGL102C","S000003070",NA,NA,NA,"Dubious open reading frame unlikely to encode a functional protein; overlaps 3' end of essential RPL28 gene encoding a large subunit ribosomal protein"
"YOR392W","chr2_614024","chr15_1079282",0.335983188758732,1081,"YBR196C-A","YOR392W","S000005919",NA,NA,NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; gene expression induced by heat"
"YHR182C-A","chr2_614024","chr8_470939",0.33596657903334,1129,"YBR196C-A","YHR182C-A","S000028784",NA,NA,NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; almost completely overlaps ORF GND1/YHR183W"
"YER006C-A","chr2_614024","chr5_164344",0.335880307273867,472,"YBR196C-A","YER006C-A","S000028745",NA,NA,NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified ORF PAC2/YER007W"
"YLR154W-A","chr2_614024","chr12_452438",0.335335132116667,1761,"YBR196C-A","YLR154W-A","S000028675",NA,NA,NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; encoded within the 25S rRNA gene on the opposite strand"
"YAL016C-A","chr1_124755","chr2_614024",0.333841421703038,1020,"YAL016C-A","YBR196C-A","S000028728",NA,NA,NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps ORF TPD3/YAL016W"
"YPR142C","chr2_614024","chr16_818130",0.333470418424283,862,"YBR196C-A","YPR142C","S000006346",NA,NA,NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified ORF RRP15, which is required for ribosomal RNA processing"
"YGL214W","chr2_614024","chr7_90010",0.33324801913785,856,"YBR196C-A","YGL214W","S000003182",NA,NA,NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; deletion mutation phenotype is likely due to the overlapping verified ORF SKI8/YGL213C"
"YDR491C","chr2_614024","chr4_1434500",0.333099239936195,637,"YBR196C-A","YDR491C","S000002899",NA,NA,NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
"YOR331C","chr2_614024","chr15_943565",0.33309281212113,1170,"YBR196C-A","YOR331C","S000005858",NA,NA,NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; open reading frame overlaps the verified gene VMA4/YOR332W"
