"","orf_name","row","column","cor","num_obs","gene1","gene2","SGD","ENTREZID","GENENAME","ENSEMBL","DESCRIPTION"
"4859","YDL112W","chr4_94133","chr4_258915",0.452203609830613,2238,NA,"YDL112W","S000002270","851446","TRM3","YDL112W","2'-O-ribose methyltransferase; catalyzes the ribose methylation of the guanosine nucleotide at position 18 of tRNAs"
"4860","YIL123W","chr4_94133","chr9_128151",0.452180319214705,2237,NA,"YIL123W","S000001385","854683","SIM1","YIL123W","Protein of the SUN family (Sim1p, Uth1p, Nca3p, Sun4p); may participate in DNA replication; promoter contains SCB regulation box at -300 bp indicating that expression may be cell cycle-regulated; SIM1 has a paralog, SUN4, that arose from the whole genome duplication"
"4861","YKL016C","chr4_94133","chr11_407465",0.45212089707258,2238,NA,"YKL016C","S000001499","853853","ATP7","YKL016C","Subunit d of the stator stalk of mitochondrial F1F0 ATP synthase; F1F0 ATP synthase is a large, evolutionarily conserved enzyme complex required for ATP synthesis"
"4862","YMR148W","chr4_94133","chr13_560366",0.452072912896889,2237,NA,"YMR148W","S000004756","855179","OSW5","YMR148W","Protein of unknown function with possible role in spore wall assembly; predicted to contain an N-terminal transmembrane domain; osw5 null mutant spores exhibit increased spore wall permeability and sensitivity to beta-glucanase digestion"
"4863","YJL191W","chr4_94133","chr10_73787",0.451976261682476,2238,NA,"YJL191W","S000003727","853248","RPS14B","YJL191W","Protein component of the small (40S) ribosomal subunit; required for ribosome assembly and 20S pre-rRNA processing; mutations confer cryptopleurine resistance; homologous to mammalian ribosomal protein S14 and bacterial S11; RPS14B has a paralog, RPS14A, that arose from the whole genome duplication"
"4864","YHR123W","chr4_94133","chr8_354815",0.451854753929484,2238,NA,"YHR123W","S000001165","856523","EPT1","YHR123W","sn-1,2-diacylglycerol ethanolamine- and cholinephosphotranferase; not essential for viability; EPT1 has a paralog, CPT1, that arose from the whole genome duplication"
"4865","YNR009W","chr4_94133","chr14_642690",0.451786404326994,2234,NA,"YNR009W","S000005292","855743","NRM1","YNR009W","Transcriptional co-repressor of MBF-regulated gene expression; Nrm1p associates stably with promoters via MCB binding factor (MBF) to repress transcription upon exit from G1 phase"
"4866","YDR161W","chr4_94133","chr4_779043",0.451779873708699,2237,NA,"YDR161W","S000002568","851739","ACL4","YDR161W","Specific assembly chaperone for ribosomal protein Rpl4p; binds to an evolutionarily conserved surface extension of nascent Rpl4p and chaperones Rpl4p until its assembly into the pre-ribosome; transcriptionally co-regulated with rRNA and ribosome biosynthesis genes"
"4867","YDL031W","chr4_94133","chr4_394217",0.451735898915505,2238,NA,"YDL031W","S000002189","851530","DBP10","YDL031W","Putative ATP-dependent RNA helicase of the DEAD-box protein family; constituent of 66S pre-ribosomal particles; essential protein involved in ribosome biogenesis"
"4868","YGR214W","chr4_94133","chr7_920575",0.451734783665852,2238,NA,"YGR214W","S000003446","853128","RPS0A","YGR214W","Ribosomal 40S subunit protein S0A; required for maturation of 18S rRNA along with Rps0Bp; deletion of either RPS0 gene reduces growth rate, deletion of both genes is lethal; homologous to human ribosomal protein SA and bacterial S2; RPS0A has a paralog, RPS0B, that arose from the whole genome duplication;"
"4869","YHR007C","chr4_94133","chr8_120091",0.451715879381984,2238,NA,"YHR007C","S000001049","856398","ERG11","YHR007C","Lanosterol 14-alpha-demethylase; catalyzes C-14 demethylation of lanosterol to form 4,4''-dimethyl cholesta-8,14,24-triene-3-beta-ol in ergosterol biosynthesis pathway; transcriptionally down-regulated when ergosterol is in excess; member of cytochrome P450 family; associated and coordinately regulated with the P450 reductase Ncp1p; human CYP51A1 functionally complements the lethality of the erg11 null mutation"
"4870","YNR044W","chr4_94133","chr14_703699",0.451669820961856,2235,NA,"YNR044W","S000005327","855780","AGA1","YNR044W","Anchorage subunit of a-agglutinin of a-cells; highly O-glycosylated protein with N-terminal secretion signal and C-terminal signal for addition of GPI anchor to cell wall, linked to adhesion subunit Aga2p via two disulfide bonds; AGA1 has a paralog, FIG2, that arose from the whole genome duplication"
"4871","YOR050C","chr4_94133","chr15_424270",0.451453691692431,972,NA,"YOR050C","S000005576",NA,NA,NA,"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; null mutant is viable"
"4872","YER118C","chr4_94133","chr5_397952",0.451379582111029,2238,NA,"YER118C","S000000920","856854","SHO1","YER118C","Transmembrane osmosensor for filamentous growth and HOG pathways; involved in activation of the Cdc42p- and MAP kinase-dependent filamentous growth pathway and the high-osmolarity glycerol (HOG) response pathway; phosphorylated by Hog1p; interacts with Pbs2p, Msb2p, Hkr1p, and Ste11p"
"4873","YLR175W","chr4_94133","chr12_506134",0.451374499695185,2238,NA,"YLR175W","S000004165","850872","CBF5","YLR175W","Pseudouridine synthase catalytic subunit of box H/ACA snoRNPs; acts on large and small rRNAs, on snRNA U2, and on some mRNAs; mutations in human ortholog dyskerin cause the disorder dyskeratosis congenita; small nucleolar ribonucleoprotein particles are also known as snoRNPs"
"4874","YDL003W","chr4_94133","chr4_444683",0.451185595034598,2238,NA,"YDL003W","S000002161","851561","MCD1","YDL003W","Essential alpha-kleisin subunit of the cohesin complex; required for sister chromatid cohesion in mitosis and meiosis; apoptosis induces cleavage and translocation of a C-terminal fragment to mitochondria; expression peaks in S phase"
"4875","YBL030C","chr4_94133","chr2_163041",0.451105703875458,2238,NA,"YBL030C","S000000126","852250","PET9","YBL030C","Major ADP/ATP carrier of the mitochondrial inner membrane; exchanges cytosolic ADP for mitochondrially synthesized ATP; also imports heme and ATP; required for viability in many lab strains that carry a sal1 mutation; PET9 has a paralog, AAC3, that arose from the whole genome duplication; human homolog SLC25A4 implicated in progressive external ophthalmoplegia can complement yeast null mutant"
"4876","YBR251W","chr4_94133","chr2_721390",0.451084157558489,2238,NA,"YBR251W","S000000455","852553","MRPS5","YBR251W","Mitochondrial ribosomal protein of the small subunit"
"4877","YML131W","chr4_94133","chr13_10198",0.451058180589132,2238,NA,"YML131W","S000004600","854908",NA,"YML131W","Protein of unknown function; similar to medium chain dehydrogenase/reductases; expression induced by stresses including osmotic shock, DNA damaging agents, and other chemicals; GFP-fusion protein localizes to the cytoplasm; protein abundance increases in response to DNA replication stress"
"4878","YOL014W","chr4_94133","chr15_299693",0.450992003125258,2141,NA,"YOL014W","S000005374","854146",NA,"YOL014W","Putative protein of unknown function; mCherry fusion protein localizes to the cytosol and nucleus"
"4879","YGL103W","chr4_94133","chr7_310967",0.450896473656393,2238,NA,"YGL103W","S000003071","852775","RPL28","YGL103W","Ribosomal 60S subunit protein L28; homologous to mammalian ribosomal protein L27A and bacterial L15; may have peptidyl transferase activity; can mutate to cycloheximide resistance"
"4880","YDR454C","chr4_94133","chr4_1366264",0.450887422497178,2238,NA,"YDR454C","S000002862","852065","GUK1","YDR454C","Guanylate kinase; converts GMP to GDP; required for growth and mannose outer chain elongation of cell wall N-linked glycoproteins"
"4881","YMR310C","chr4_94133","chr13_895716",0.450835774184517,2236,NA,"YMR310C","S000004927","855358",NA,"YMR310C","Putative methyltransferase; predicted to be involved in ribosome biogenesis; green fluorescent protein (GFP)-fusion protein localizes to the nucleus; not an essential gene; YMR310C has a paralog, YGR283C, that arose from the whole genome duplication"
"4882","YDR216W","chr4_94133","chr4_895035",0.450777091109191,2238,NA,"YDR216W","S000002624","851802","ADR1","YDR216W","Carbon source-responsive zinc-finger transcription factor; required for transcription of the glucose-repressed gene ADH2, of peroxisomal protein genes, and of genes required for ethanol, glycerol, and fatty acid utilization"
"4883","YLR083C","chr4_94133","chr12_294091",0.450638254074982,2238,NA,"YLR083C","S000004073","850772","EMP70","YLR083C","Protein with a role in cellular adhesion and filamentous growth; also endosome-to-vacuole sorting; similar to Tmn3p; member of Transmembrane Nine family of proteins with 9 transmembrane segments; EMP70 has a paralog, TMN2, that arose from the whole genome duplication"
"4884","YAR071W","chr4_94133","chr1_225460",0.450571120364397,2173,NA,"YAR071W","S000000094","851299","PHO11","YAR071W","One of three repressible acid phosphatases; glycoprotein that is transported to the cell surface by the secretory pathway; induced by phosphate starvation and coordinately regulated by PHO4 and PHO2; PHO11 has a paralog, PHO12, that arose from a segmental duplication"
"4885","YKL107W","chr4_94133","chr11_236141",0.450510620209625,2085,NA,"YKL107W","S000001590","853753",NA,"YKL107W","Putative short-chain dehydrogenase/reductase; proposed to be a palmitoylated membrane protein"
"4886","YLR300W","chr4_94133","chr12_728955",0.450490903343608,2238,NA,"YLR300W","S000004291","851007","EXG1","YLR300W","Major exo-1,3-beta-glucanase of the cell wall; involved in cell wall beta-glucan assembly; exists as three differentially glycosylated isoenzymes; EXG1 has a paralog, SPR1, that arose from the whole genome duplication"
"4887","YML060W","chr4_94133","chr13_151871",0.450407905505729,2234,NA,"YML060W","S000004525","854942","OGG1","YML060W","Nuclear and mitochondrial glycosylase/lyase; specifically excises 7,8-dihydro-8-oxoguanine residues located opposite cytosine or thymine residues in DNA, repairs oxidative damage to mitochondrial DNA, contributes to UVA resistance"
"4888","YGR088W","chr4_94133","chr7_654601",0.45028348997024,2238,NA,"YGR088W","S000003320","852979","CTT1","YGR088W","Cytosolic catalase T; has a role in protection from oxidative damage by hydrogen peroxide"
"4889","YDR023W","chr4_94133","chr4_489508",0.450255416385121,2238,NA,"YDR023W","S000002430","851587","SES1","YDR023W","Cytosolic seryl-tRNA synthetase; class II aminoacyl-tRNA synthetase that aminoacylates tRNA(Ser), displays tRNA-dependent amino acid recognition which enhances discrimination of the serine substrate, interacts with peroxin Pex21p"
"4890","YBR249C","chr4_94133","chr2_716882",0.450250922454944,2238,NA,"YBR249C","S000000453","852551","ARO4","YBR249C","3-deoxy-D-arabino-heptulosonate-7-phosphate (DAHP) synthase; catalyzes the first step in aromatic amino acid biosynthesis and is feedback-inhibited by tyrosine or high concentrations of phenylalanine or tryptophan; relative distribution to the nucleus increases upon DNA replication stress"
"4891","YOR367W","chr4_94133","chr15_1026007",0.450095245333248,2238,NA,"YOR367W","S000005894","854549","SCP1","YOR367W","Component of yeast cortical actin cytoskeleton; binds and cross links actin filaments; originally identified by its homology to calponin (contains a calponin-like repeat) but the Scp1p domain structure is more similar to transgelin"
"4892","YGL016W","chr4_94133","chr7_461666",0.449965154485906,2238,NA,"YGL016W","S000002984","852868","KAP122","YGL016W","Karyopherin beta; responsible for import of the Toa1p-Toa2p complex into the nucleus; binds to nucleoporins Nup1p and Nup2p; may play a role in regulation of pleiotropic drug resistance"
"4893","YGL057C","chr4_94133","chr7_394966",0.449797142930155,2238,NA,"YGL057C","S000003025","852823","GEP7","YGL057C","Protein of unknown function; null mutant exhibits a respiratory growth defect and synthetic interactions with prohibitin (phb1) and gem1; authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"
"4894","YER028C","chr4_94133","chr5_210692",0.44977443412412,2237,NA,"YER028C","S000000830","856750","MIG3","YER028C","Transcriptional regulator; partially nonfunctional in S288C strains but has a major role in catabolite repression and ethanol response in some other strains; involved in response to toxic agents; phosphorylation by Snf1p or the Mec1p pathway inactivates Mig3p, allowing induction of damage response genesenvironment"
"4895","YDR018C","chr4_94133","chr4_482670",0.449756978185432,2201,NA,"YDR018C","S000002425","851581",NA,"YDR018C","Probable membrane protein with three predicted transmembrane domains; similar to C. elegans F55A11.5 and maize 1-acyl-glycerol-3-phosphate acyltransferase; YDR018C has a paralog, CST26, that arose from the whole genome duplication"
"4896","YML018C","chr4_94133","chr13_234771",0.44973319157821,2238,NA,"YML018C","S000004480","854990",NA,"YML018C","Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the membrane of the vacuole; physical interaction with Atg27p suggests a possible role in autophagy; YML018C is not an essential gene; relative distribution to the vacuolar membrane decreases upon DNA replication stress; YML018C has a paralog, THI74, that arose from the whole genome duplication"
